user,lang,langnum
1852,FR,6
1853,ES,4
1854,ES,4
1855,FR,6
1856,ES,4
1857,DE,3
1858,FR,6
1859,DE,3
1860,PT,15
1861,NO,12
1862,KO,10
1863,FR,6
1864,DE,3
1865,FR,6
1866,DE,3
1867,ES,4
1868,FR,6
1869,ES,4
1870,IT,8
1871,RU,16
1872,PT,15
1873,FR,6
1874,PT,15
1875,ZH,20
1876,DE,3
1877,RU,16
1878,ZH,20
1879,RU,16
1880,IT,8
1881,FR,6
1882,FR,6
1883,NO,12
1884,DE,3
1885,ES,4
1886,FR,6
1887,DE,3
1888,DE,3
1889,DE,3
1890,DE,3
1891,FR,6
1892,FR,6
1893,ES,4
1894,FR,6
1895,DE,3
1896,FR,6
1897,RU,16
1898,ES,4
1899,DE,3
1900,RU,16
1901,PT,15
1902,ZH,20
1903,SV,17
1904,DE,3
1905,FR,6
1906,KO,10
1907,FR,6
1908,ZH,20
1909,DE,3
1910,RU,16
1911,DE,3
1912,FR,6
1913,CS,1
1914,FR,6
1915,RU,16
1916,DE,3
1917,DE,3
1918,CS,1
1919,FR,6
1920,ZH,20
1921,KO,10
1922,RU,16
1923,TH,18
1924,DE,3
1925,FR,6
1926,ES,4
1927,DE,3
1928,ZH,20
1929,ES,4
1930,PT,15
1931,IT,8
1932,KO,10
1933,DE,3
1934,DE,3
1935,DE,3
1936,ES,4
1937,DE,3
1938,ES,4
1939,DE,3
1940,RU,16
1941,PL,14
1942,ES,4
1943,SV,17
1944,PT,15
1945,NO,12
1946,JA,9
1947,DE,3
1948,SV,17
1949,RU,16
1950,DE,3
1951,ZH,20
1952,KO,10
1953,JA,9
1954,ES,4
1955,DE,3
1956,DE,3
1957,DE,3
1958,SV,17
1959,PT,15
1960,RU,16
1961,ES,4
1962,FR,6
1963,DE,3
1964,JA,9
1965,FR,6
1966,ES,4
1967,DE,3
1968,FR,6
1969,DE,3
1970,ES,4
1971,DE,3
1972,DA,2
1973,FR,6
1974,FR,6
1975,ES,4
1976,SV,17
1977,DE,3
1978,CS,1
1979,DE,3
1980,DE,3
1981,ZH,20
1982,SV,17
1983,DE,3
1984,DE,3
1985,DE,3
1986,DE,3
1987,ES,4
1988,NO,12
1989,FR,6
1990,ZH,20
1991,TH,18
1992,IT,8
1993,PT,15
1994,DE,3
1995,ZH,20
1996,PT,15
1997,ES,4
1998,FR,6
1999,FR,6
2000,TR,19
2001,ES,4
2002,ES,4
2003,FR,6
2004,ES,4
2005,FR,6
2006,TR,19
2007,ZH,20
2008,ES,4
2009,DE,3
2010,DE,3
2011,ES,4
2012,DE,3
2013,ES,4
2014,ZH,20
2015,DE,3
2016,RU,16
2017,ES,4
2018,PT,15
2019,PT,15
2020,FR,6
2021,DE,3
2022,FR,6
2023,PT,15
2024,ES,4
2025,PT,15
2026,RU,16
2027,DA,2
2028,DE,3
2029,NO,12
2030,RU,16
2031,ZH,20
2032,RU,16
2033,DE,3
2034,ES,4
2035,FR,6
2036,ES,4
2037,FI,5
2038,RU,16
2039,KO,10
2040,DE,3
2041,PL,14
2042,ZH,20
2043,DE,3
2044,FI,5
2045,RU,16
2046,ES,4
2047,JA,9
2048,NL,11
2049,TR,19
2050,ES,4
2051,PT,15
2052,RU,16
2053,RU,16
2054,DE,3
2055,FR,6
2056,ES,4
2057,DE,3
2058,DE,3
2059,ES,4
2060,RU,16
2061,FR,6
2062,FR,6
2063,RU,16
2064,TR,19
2065,NL,11
2066,DE,3
2067,DE,3
2068,DE,3
2069,SV,17
2070,DE,3
2071,ES,4
2072,ES,4
2073,DE,3
2074,RU,16
2075,DE,3
2076,PL,14
2077,RU,16
2078,ZH,20
2079,JA,9
2080,FR,6
2081,ZH,20
2082,RU,16
2083,ES,4
2084,CS,1
2085,DE,3
2086,FR,6
2087,TR,19
2088,DE,3
2089,ES,4
2090,HU,7
2091,RU,16
2092,FR,6
2093,TH,18
2094,DE,3
2095,FR,6
2096,DE,3
2097,FR,6
2098,RU,16
2099,ES,4
2100,DE,3
2101,ES,4
2102,HU,7
2103,DE,3
2104,PT,15
2105,KO,10
2106,ES,4
2107,KO,10
2108,IT,8
2109,PL,14
2110,TR,19
2111,ZH,20
2112,FR,6
2113,FR,6
2114,DE,3
2115,ES,4
2116,ES,4
2117,PT,15
2118,FI,5
2119,DE,3
2120,ZH,20
2121,DE,3
2122,DE,3
2123,DE,3
2124,FR,6
2125,FR,6
2126,ZH,20
2127,ES,4
2128,PT,15
2129,FR,6
2130,DE,3
2131,FR,6
2132,DE,3
2133,DE,3
2134,DE,3
2135,ES,4
2136,ES,4
2137,DE,3
2138,DE,3
2139,ES,4
2140,DE,3
2141,FR,6
2142,DE,3
2143,TH,18
2144,ES,4
2145,FR,6
2146,ZH,20
2147,ZH,20
2148,CS,1
2149,FR,6
2150,DE,3
2151,FR,6
2152,RU,16
2153,PT,15
2154,FR,6
2155,ZH,20
2156,RU,16
2157,PT,15
2158,FR,6
2159,ZH,20
2160,KO,10
2161,RU,16
2162,FR,6
2163,SV,17
2164,ZH,20
2165,PL,14
2166,RU,16
2167,RU,16
2168,NL,11
2169,ZH,20
2170,SV,17
2171,ES,4
2172,DE,3
2173,PT,15
2174,DE,3
2175,TR,19
2176,DE,3
2177,DE,3
2178,TR,19
2179,DA,2
2180,ES,4
2181,ZH,20
2182,RU,16
2183,DE,3
2184,KO,10
2185,DE,3
2186,ES,4
2187,ES,4
2188,OTHER,13
2189,DE,3
2190,ES,4
2191,RU,16
2192,ES,4
2193,TR,19
2194,JA,9
2195,PL,14
2196,RU,16
2197,RU,16
2198,RU,16
2199,DE,3
2200,SV,17
2201,ES,4
2202,DE,3
2203,FR,6
2204,ZH,20
2205,DE,3
2206,DE,3
2207,ZH,20
2208,FR,6
2209,ES,4
2210,FR,6
2211,FR,6
2212,DE,3
2213,ES,4
2214,ZH,20
2215,PT,15
2216,JA,9
2217,TR,19
2218,NO,12
2219,RU,16
2220,DE,3
2221,FR,6
2222,DE,3
2223,TR,19
2224,ZH,20
2225,NL,11
2226,FR,6
2227,RU,16
2228,FR,6
2229,ES,4
2230,FI,5
2231,HU,7
2232,FI,5
2233,FR,6
2234,TR,19
2235,FR,6
2236,NL,11
2237,DE,3
2238,FR,6
2239,DE,3
2240,ZH,20
2241,OTHER,13
2242,DE,3
2243,RU,16
2244,NL,11
2245,FI,5
2246,ES,4
2247,IT,8
2248,PT,15
2249,ES,4
2250,PT,15
2251,FR,6
2252,ZH,20
2253,DE,3
2254,FR,6
2255,SV,17
2256,DA,2
2257,RU,16
2258,ES,4
2259,PT,15
2260,DE,3
2261,DE,3
2262,FR,6
2263,DE,3
2264,TR,19
2265,DE,3
2266,DE,3
2267,FI,5
2268,FR,6
2269,ES,4
2270,PT,15
2271,ES,4
2272,TH,18
2273,DE,3
2274,FR,6
2275,ES,4
2276,DE,3
2277,NO,12
2278,ZH,20
2279,ES,4
2280,JA,9
2281,ZH,20
2282,DE,3
2283,FR,6
2284,DE,3
2285,PT,15
2286,DE,3
2287,PT,15
2288,FR,6
2289,ES,4
2290,PL,14
2291,DE,3
2292,DE,3
2293,DE,3
2294,KO,10
2295,RU,16
2296,ZH,20
2297,RU,16
2298,DE,3
2299,DE,3
2300,FR,6
2301,PT,15
2302,DE,3
2303,JA,9
2304,DE,3
2305,ES,4
2306,IT,8
2307,ES,4
2308,RU,16
2309,NL,11
2310,PL,14
2311,DE,3
2312,FR,6
2313,FR,6
2314,ZH,20
2315,ZH,20
2316,PT,15
2317,DE,3
2318,PT,15
2319,TH,18
2320,DE,3
2321,RU,16
2322,DE,3
2323,FR,6
2324,ZH,20
2325,FR,6
2326,DE,3
2327,PT,15
2328,FR,6
2329,HU,7
2330,TR,19
2331,IT,8
2332,RU,16
2333,RU,16
2334,FR,6
2335,JA,9
2336,DE,3
2337,DE,3
2338,KO,10
2339,IT,8
2340,SV,17
2341,TH,18
2342,RU,16
2343,DE,3
2344,DE,3
2345,ZH,20
2346,FI,5
2347,DE,3
2348,FI,5
2349,RU,16
2350,RU,16
2351,FR,6
2352,ES,4
2353,ES,4
2354,FR,6
2355,FR,6
2356,RU,16
2357,DE,3
2358,JA,9
2359,ES,4
2360,FR,6
2361,JA,9
2362,RU,16
2363,ES,4
2364,PT,15
2365,ES,4
2366,RU,16
2367,DE,3
2368,DE,3
2369,PT,15
2370,FR,6
2371,CS,1
2372,HU,7
2373,ES,4
2374,RU,16
2375,FR,6
2376,FR,6
2377,ZH,20
2378,ES,4
2379,ES,4
2380,ES,4
2381,FR,6
2382,FR,6
2383,FR,6
2384,DE,3
2385,RU,16
2386,DE,3
2387,ES,4
2388,ZH,20
2389,FI,5
2390,FR,6
2391,FR,6
2392,KO,10
2393,ZH,20
2394,DE,3
2395,ES,4
2396,NL,11
2397,ZH,20
2398,SV,17
2399,FR,6
2400,TR,19
2401,FR,6
2402,ES,4
2403,ZH,20
2404,DE,3
2405,FR,6
2406,FR,6
2407,NL,11
2408,PT,15
2409,DE,3
2410,ES,4
2411,PL,14
2412,ES,4
2413,ES,4
2414,RU,16
2415,FR,6
2416,PT,15
2417,DE,3
2418,TR,19
2419,DE,3
2420,OTHER,13
2421,RU,16
2422,DE,3
2423,ES,4
2424,KO,10
2425,KO,10
2426,ES,4
2427,PL,14
2428,SV,17
2429,ZH,20
2430,TR,19
2431,DE,3
2432,ZH,20
2433,ES,4
2434,FR,6
2435,ES,4
2436,DE,3
2437,FR,6
2438,RU,16
2439,HU,7
2440,FR,6
2441,ES,4
2442,DE,3
2443,SV,17
2444,RU,16
2445,ES,4
2446,PL,14
2447,ES,4
2448,DE,3
2449,TH,18
2450,FR,6
2451,ES,4
2452,DE,3
2453,PL,14
2454,KO,10
2455,RU,16
2456,FR,6
2457,JA,9
2458,RU,16
2459,FI,5
2460,DE,3
2461,ES,4
2462,PT,15
2463,KO,10
2464,RU,16
2465,ES,4
2466,ES,4
2467,ES,4
2468,ES,4
2469,RU,16
2470,DE,3
2471,DE,3
2472,KO,10
2473,PT,15
2474,IT,8
2475,ES,4
2476,DE,3
2477,ES,4
2478,DE,3
2479,ZH,20
2480,ZH,20
2481,DE,3
2482,PT,15
2483,FR,6
2484,RU,16
2485,ZH,20
2486,DE,3
2487,HU,7
2488,RU,16
2489,PT,15
2490,FR,6
2491,DE,3
2492,FR,6
2493,RU,16
2494,FR,6
2495,DE,3
2496,DA,2
2497,DE,3
2498,PT,15
2499,DE,3
2500,ZH,20
2501,NL,11
2502,DE,3
2503,DE,3
2504,ES,4
2505,DE,3
2506,DE,3
2507,DE,3
2508,IT,8
2509,DE,3
2510,FR,6
2511,PT,15
2512,FR,6
2513,IT,8
2514,ZH,20
2515,IT,8
2516,FR,6
2517,RU,16
2518,DE,3
2519,DE,3
2520,FR,6
2521,FR,6
2522,ES,4
2523,RU,16
2524,RU,16
2525,IT,8
2526,FR,6
2527,PT,15
2528,JA,9
2529,CS,1
2530,DE,3
2531,IT,8
2532,DE,3
2533,FR,6
2534,FR,6
2535,FR,6
2536,RU,16
2537,DE,3
2538,DE,3
2539,FR,6
2540,PT,15
2541,FR,6
2542,ES,4
2543,RU,16
2544,FR,6
2545,DE,3
2546,DE,3
2547,FR,6
2548,RU,16
2549,DE,3
2550,DE,3
2551,ZH,20
2552,RU,16
2553,JA,9
2554,DE,3
2555,DE,3
2556,DE,3
2557,ZH,20
2558,DE,3
2559,RU,16
2560,ZH,20
2561,PT,15
2562,DE,3
2563,DE,3
2564,CS,1
2565,DE,3
2566,DE,3
2567,FR,6
2568,DE,3
2569,PT,15
2570,RU,16
2571,PL,14
2572,TR,19
2573,DE,3
2574,FR,6
2575,FR,6
2576,FR,6
2577,TH,18
2578,DE,3
2579,NO,12
2580,DE,3
2581,DE,3
2582,TR,19
2583,FI,5
2584,PT,15
2585,IT,8
2586,DE,3
2587,RU,16
2588,FR,6
2589,ES,4
2590,ES,4
2591,CS,1
2592,ZH,20
2593,RU,16
2594,ES,4
2595,NO,12
2596,FR,6
2597,DE,3
2598,NO,12
2599,RU,16
2600,DE,3
2601,FR,6
2602,FR,6
2603,TH,18
2604,DE,3
2605,IT,8
2606,RU,16
2607,RU,16
2608,PT,15
2609,ES,4
2610,RU,16
2611,RU,16
2612,DE,3
2613,ZH,20
2614,DE,3
2615,RU,16
2616,DE,3
2617,PT,15
2618,DE,3
2619,FR,6
2620,FR,6
2621,RU,16
2622,FR,6
2623,ES,4
2624,FR,6
2625,FR,6
2626,TR,19
2627,RU,16
2628,PT,15
2629,ES,4
2630,DE,3
2631,FR,6
2632,FR,6
2633,JA,9
2634,RU,16
2635,FR,6
2636,PT,15
2637,ES,4
2638,DE,3
2639,RU,16
2640,FR,6
2641,DE,3
2642,RU,16
2643,FR,6
2644,RU,16
2645,TH,18
2646,RU,16
2647,DE,3
2648,DE,3
2649,NL,11
2650,FR,6
2651,ZH,20
2652,ES,4
2653,IT,8
2654,DE,3
2655,DE,3
2656,ES,4
2657,IT,8
2658,DE,3
2659,ES,4
2660,FR,6
2661,ES,4
2662,PT,15
2663,DE,3
2664,DE,3
2665,PT,15
2666,FR,6
2667,ZH,20
2668,RU,16
2669,ZH,20
2670,ES,4
2671,ES,4
2672,ES,4
2673,TR,19
2674,HU,7
2675,IT,8
2676,DA,2
2677,DE,3
2678,ZH,20
2679,ES,4
2680,DE,3
2681,ES,4
2682,RU,16
2683,OTHER,13
2684,DE,3
2685,RU,16
2686,FR,6
2687,DE,3
2688,FR,6
2689,FR,6
2690,DE,3
2691,NL,11
2692,RU,16
2693,DE,3
2694,FR,6
2695,DE,3
2696,DE,3
2697,FR,6
2698,RU,16
2699,ES,4
2700,CS,1
2701,ES,4
2702,DE,3
2703,FI,5
2704,ES,4
2705,ES,4
2706,DE,3
2707,FR,6
2708,FR,6
2709,DE,3
2710,RU,16
2711,PT,15
2712,FR,6
2713,DE,3
2714,DE,3
2715,FR,6
2716,ZH,20
2717,ZH,20
2718,FR,6
2719,JA,9
2720,RU,16
2721,FR,6
2722,DE,3
2723,FR,6
2724,ZH,20
2725,ES,4
2726,FR,6
2727,PT,15
2728,DA,2
2729,ES,4
2730,FR,6
2731,TH,18
2732,DE,3
2733,RU,16
2734,FR,6
2735,FR,6
2736,DE,3
2737,DE,3
2738,PT,15
2739,ES,4
2740,SV,17
2741,IT,8
2742,PT,15
2743,FR,6
2744,JA,9
2745,DE,3
2746,PT,15
2747,ZH,20
2748,DE,3
2749,CS,1
2750,DE,3
2751,DE,3
2752,ES,4
2753,FR,6
2754,DE,3
2755,DE,3
2756,DE,3
2757,ZH,20
2758,TR,19
2759,ES,4
2760,FI,5
2761,RU,16
2762,DE,3
2763,RU,16
2764,ES,4
2765,FI,5
2766,RU,16
2767,FR,6
2768,DE,3
2769,DE,3
2770,DE,3
2771,CS,1
2772,SV,17
2773,RU,16
2774,DE,3
2775,NO,12
2776,ES,4
2777,RU,16
2778,RU,16
2779,FR,6
2780,DE,3
2781,PT,15
2782,ES,4
2783,DE,3
2784,DE,3
2785,ES,4
2786,ES,4
2787,DE,3
2788,JA,9
2789,DE,3
2790,DA,2
2791,ZH,20
2792,NL,11
2793,DE,3
2794,PT,15
2795,FR,6
2796,PT,15
2797,ES,4
2798,DA,2
2799,FR,6
2800,PT,15
2801,DE,3
2802,TR,19
2803,SV,17
2804,DE,3
2805,DE,3
2806,FR,6
2807,RU,16
2808,FI,5
2809,ZH,20
2810,ES,4
2811,RU,16
2812,TH,18
2813,ES,4
2814,FR,6
2815,IT,8
2816,FR,6
2817,DE,3
2818,FR,6
2819,ZH,20
2820,RU,16
2821,CS,1
2822,IT,8
2823,FR,6
2824,DE,3
2825,ES,4
2826,JA,9
2827,FR,6
2828,DE,3
2829,FR,6
2830,DE,3
2831,CS,1
2832,FR,6
2833,FR,6
2834,DE,3
2835,ZH,20
2836,FR,6
2837,RU,16
2838,FR,6
2839,IT,8
2840,RU,16
2841,DE,3
2842,ES,4
2843,DE,3
2844,IT,8
2845,IT,8
2846,JA,9
2847,FI,5
2848,DE,3
2849,TR,19
2850,DE,3
2851,TH,18
2852,ZH,20
2853,FR,6
2854,TR,19
2855,ES,4
2856,FR,6
2857,DE,3
2858,ZH,20
2859,DE,3
2860,KO,10
2861,PT,15
2862,DE,3
2863,IT,8
2864,JA,9
2865,SV,17
2866,FR,6
2867,IT,8
2868,DE,3
2869,RU,16
2870,TR,19
2871,NO,12
2872,FR,6
2873,DE,3
2874,DE,3
2875,FR,6
2876,ES,4
2877,ZH,20
2878,FR,6
2879,RU,16
2880,CS,1
2881,DE,3
2882,ZH,20
2883,ZH,20
2884,PT,15
2885,PT,15
2886,DA,2
2887,PT,15
2888,RU,16
2889,OTHER,13
2890,ZH,20
2891,DE,3
2892,RU,16
2893,PT,15
2894,RU,16
2895,HU,7
2896,RU,16
2897,DE,3
2898,ZH,20
2899,ES,4
2900,JA,9
2901,ES,4
2902,IT,8
2903,ZH,20
2904,ES,4
2905,DE,3
2906,SV,17
2907,DE,3
2908,RU,16
2909,FR,6
2910,ZH,20
2911,ZH,20
2912,ZH,20
2913,RU,16
2914,JA,9
2915,SV,17
2916,DE,3
2917,PL,14
2918,DE,3
2919,ZH,20
2920,DE,3
2921,JA,9
2922,HU,7
2923,PT,15
2924,DE,3
2925,RU,16
2926,NL,11
2927,FR,6
2928,PT,15
2929,TR,19
2930,DE,3
2931,JA,9
2932,ES,4
2933,DE,3
2934,HU,7
2935,ES,4
2936,RU,16
2937,ZH,20
2938,DE,3
2939,DE,3
2940,DA,2
2941,DE,3
2942,RU,16
2943,RU,16
2944,IT,8
2945,ZH,20
2946,DE,3
2947,JA,9
2948,FR,6
2949,FR,6
2950,DE,3
2951,FR,6
2952,FR,6
2953,ES,4
2954,ZH,20
2955,ZH,20
2956,TR,19
2957,DE,3
2958,DE,3
2959,FR,6
2960,ZH,20
2961,FI,5
2962,JA,9
2963,DE,3
2964,FR,6
2965,DE,3
2966,ES,4
2967,FR,6
2968,ES,4
2969,IT,8
2970,ES,4
2971,RU,16
2972,ZH,20
2973,ES,4
2974,JA,9
2975,ES,4
2976,DE,3
2977,RU,16
2978,ZH,20
2979,ES,4
2980,ES,4
2981,FR,6
2982,NL,11
2983,DE,3
2984,ZH,20
2985,RU,16
2986,HU,7
2987,ES,4
2988,IT,8
2989,PL,14
2990,DE,3
2991,RU,16
2992,IT,8
2993,ZH,20
2994,KO,10
2995,RU,16
2996,FR,6
2997,FR,6
2998,JA,9
2999,PL,14
3000,DE,3
3001,SV,17
3002,JA,9
3003,PT,15
3004,FR,6
3005,ZH,20
3006,PL,14
3007,ES,4
3008,FR,6
3009,TH,18
3010,PT,15
3011,IT,8
3012,TR,19
3013,DE,3
3014,DE,3
3015,RU,16
3016,DE,3
3017,ES,4
3018,FR,6
3019,ZH,20
3020,ES,4
3021,FR,6
3022,RU,16
3023,FI,5
3024,OTHER,13
3025,FR,6
3026,KO,10
3027,CS,1
3028,ES,4
3029,FR,6
3030,PT,15
3031,RU,16
3032,JA,9
3033,JA,9
3034,ES,4
3035,SV,17
3036,RU,16
3037,DE,3
3038,PL,14
3039,FR,6
3040,CS,1
3041,FR,6
3042,PL,14
3043,DE,3
3044,ZH,20
3045,ZH,20
3046,IT,8
3047,FR,6
3048,RU,16
3049,PT,15
3050,DE,3
3051,NL,11
3052,FR,6
3053,PL,14
3054,FR,6
3055,FR,6
3056,DE,3
3057,DE,3
3058,RU,16
3059,FR,6
3060,DE,3
3061,PT,15
3062,ES,4
3063,FR,6
3064,DE,3
3065,FR,6
3066,DE,3
3067,ZH,20
3068,ES,4
3069,SV,17
3070,FR,6
3071,ZH,20
3072,FR,6
3073,KO,10
3074,DE,3
3075,DE,3
3076,DE,3
3077,IT,8
3078,FR,6
3079,DE,3
3080,OTHER,13
3081,TH,18
3082,FR,6
3083,IT,8
3084,FR,6
3085,JA,9
3086,DE,3
3087,FR,6
3088,ES,4
3089,FR,6
3090,FR,6
3091,RU,16
3092,ES,4
3093,DE,3
3094,DE,3
3095,DE,3
3096,FR,6
3097,FR,6
3098,FR,6
3099,DE,3
3100,PL,14
3101,NL,11
3102,DE,3
3103,DE,3
3104,ES,4
3105,FR,6
3106,JA,9
3107,DE,3
3108,DE,3
3109,DE,3
3110,PT,15
3111,PT,15
3112,ES,4
3113,TH,18
3114,ES,4
3115,DE,3
3116,FI,5
3117,FR,6
3118,ES,4
3119,FR,6
3120,DE,3
3121,PT,15
3122,FR,6
3123,FR,6
3124,IT,8
3125,DE,3
3126,RU,16
3127,FR,6
3128,NL,11
3129,DE,3
3130,DE,3
3131,DE,3
3132,DE,3
3133,ZH,20
3134,DE,3
3135,SV,17
3136,ES,4
3137,HU,7
3138,IT,8
3139,TH,18
3140,DE,3
3141,FR,6
3142,FI,5
3143,FR,6
3144,TH,18
3145,RU,16
3146,FR,6
3147,RU,16
3148,DE,3
3149,FI,5
3150,ES,4
3151,FR,6
3152,FR,6
3153,FR,6
3154,ES,4
3155,ZH,20
3156,DE,3
3157,FR,6
3158,DA,2
3159,JA,9
3160,CS,1
3161,RU,16
3162,DE,3
3163,DE,3
3164,FR,6
3165,PL,14
3166,ES,4
3167,ES,4
3168,PT,15
3169,ZH,20
3170,RU,16
3171,RU,16
3172,ZH,20
3173,ES,4
3174,RU,16
3175,FR,6
3176,DE,3
3177,RU,16
3178,ES,4
3179,DE,3
3180,TR,19
3181,RU,16
3182,FR,6
3183,FR,6
3184,ES,4
3185,PL,14
3186,ZH,20
3187,ES,4
3188,DE,3
3189,FR,6
3190,DE,3
3191,ES,4
3192,DE,3
3193,DE,3
3194,SV,17
3195,PT,15
3196,ES,4
3197,FR,6
3198,DE,3
3199,NL,11
3200,HU,7
3201,DE,3
3202,RU,16
3203,FR,6
3204,DE,3
3205,FR,6
3206,DE,3
3207,PT,15
3208,SV,17
3209,DE,3
3210,TR,19
3211,FR,6
3212,DE,3
3213,ES,4
3214,TH,18
3215,ZH,20
3216,TR,19
3217,DE,3
3218,FR,6
3219,FR,6
3220,DE,3
3221,ZH,20
3222,DE,3
3223,FR,6
3224,RU,16
3225,SV,17
3226,RU,16
3227,HU,7
3228,RU,16
3229,FR,6
3230,ZH,20
3231,ZH,20
3232,ES,4
3233,DE,3
3234,TH,18
3235,ES,4
3236,OTHER,13
3237,FR,6
3238,DE,3
3239,DE,3
3240,ES,4
3241,FR,6
3242,DE,3
3243,DE,3
3244,ES,4
3245,NL,11
3246,ES,4
3247,ES,4
3248,ZH,20
3249,FR,6
3250,ZH,20
3251,FI,5
3252,PT,15
3253,RU,16
3254,PT,15
3255,ZH,20
3256,ZH,20
3257,ES,4
3258,DE,3
3259,RU,16
3260,ZH,20
3261,ES,4
3262,DE,3
3263,DE,3
3264,FI,5
3265,ES,4
3266,PL,14
3267,DE,3
3268,FR,6
3269,PT,15
3270,DE,3
3271,DE,3
3272,PT,15
3273,DA,2
3274,DE,3
3275,DE,3
3276,RU,16
3277,FR,6
3278,FR,6
3279,FR,6
3280,ES,4
3281,DE,3
3282,DE,3
3283,ZH,20
3284,DE,3
3285,KO,10
3286,DE,3
3287,FR,6
3288,PT,15
3289,DE,3
3290,DE,3
3291,FR,6
3292,FR,6
3293,DE,3
3294,FR,6
3295,FI,5
3296,FR,6
3297,DE,3
3298,FR,6
3299,DE,3
3300,ES,4
3301,PT,15
3302,NL,11
3303,ES,4
3304,ES,4
3305,PT,15
3306,ES,4
3307,DE,3
3308,FR,6
3309,FI,5
3310,FR,6
3311,JA,9
3312,NL,11
3313,FR,6
3314,ES,4
3315,DE,3
3316,PT,15
3317,FR,6
3318,ES,4
3319,DE,3
3320,DE,3
3321,OTHER,13
3322,DE,3
3323,RU,16
3324,ES,4
3325,ZH,20
3326,FR,6
3327,RU,16
3328,ES,4
3329,ES,4
3330,DE,3
3331,PT,15
3332,PL,14
3333,ES,4
3334,DE,3
3335,RU,16
3336,CS,1
3337,DE,3
3338,FR,6
3339,DE,3
3340,DE,3
3341,DE,3
3342,ES,4
3343,DE,3
3344,DE,3
3345,PT,15
3346,DE,3
3347,IT,8
3348,FR,6
3349,FR,6
3350,ES,4
3351,ES,4
3352,IT,8
3353,DE,3
3354,DE,3
3355,ES,4
3356,FR,6
3357,TR,19
3358,CS,1
3359,RU,16
3360,ES,4
3361,DE,3
3362,FR,6
3363,ES,4
3364,DE,3
3365,FR,6
3366,FI,5
3367,DE,3
3368,ES,4
3369,FR,6
3370,DA,2
3371,PT,15
3372,FR,6
3373,PT,15
3374,FR,6
3375,FR,6
3376,PT,15
3377,DE,3
3378,RU,16
3379,DE,3
3380,RU,16
3381,FR,6
3382,FR,6
3383,RU,16
3384,DE,3
3385,PT,15
3386,SV,17
3387,PT,15
3388,DE,3
3389,DE,3
3390,DA,2
3391,RU,16
3392,RU,16
3393,ES,4
3394,RU,16
3395,ES,4
3396,JA,9
3397,FR,6
3398,FR,6
3399,NL,11
3400,IT,8
3401,DE,3
3402,FR,6
3403,DE,3
3404,CS,1
3405,DE,3
3406,FR,6
3407,KO,10
3408,FR,6
3409,SV,17
3410,ZH,20
3411,DE,3
3412,FR,6
3413,RU,16
3414,DE,3
3415,DE,3
3416,DE,3
3417,PL,14
3418,RU,16
3419,JA,9
3420,ZH,20
3421,DE,3
3422,FR,6
3423,DE,3
3424,FR,6
3425,FR,6
3426,DE,3
3427,CS,1
3428,DE,3
3429,PT,15
3430,PT,15
3431,DE,3
3432,SV,17
3433,FR,6
3434,DE,3
3435,RU,16
3436,ZH,20
3437,RU,16
3438,JA,9
3439,DE,3
3440,DE,3
3441,DE,3
3442,FR,6
3443,SV,17
3444,ES,4
3445,DE,3
3446,ES,4
3447,DE,3
3448,DE,3
3449,NO,12
3450,ZH,20
3451,FR,6
3452,DE,3
3453,RU,16
3454,PL,14
3455,FR,6
3456,DE,3
3457,DE,3
3458,ES,4
3459,PT,15
3460,DE,3
3461,RU,16
3462,PT,15
3463,FR,6
3464,FR,6
3465,SV,17
3466,DE,3
3467,ES,4
3468,FR,6
3469,RU,16
3470,FR,6
3471,PT,15
3472,FR,6
3473,RU,16
3474,PT,15
3475,ZH,20
3476,DE,3
3477,PT,15
3478,FR,6
3479,IT,8
3480,DE,3
3481,FR,6
3482,FR,6
3483,RU,16
3484,DE,3
3485,FR,6
3486,RU,16
3487,OTHER,13
3488,DE,3
3489,ZH,20
3490,DE,3
3491,FR,6
3492,ZH,20
3493,FR,6
3494,DE,3
3495,ZH,20
3496,PT,15
3497,ES,4
3498,DE,3
3499,HU,7
3500,ES,4
3501,IT,8
3502,PT,15
3503,FR,6
3504,FR,6
3505,TR,19
3506,FR,6
3507,OTHER,13
3508,KO,10
3509,FR,6
3510,RU,16
3511,OTHER,13
3512,DE,3
3513,NL,11
3514,RU,16
3515,PT,15
3516,FR,6
3517,DE,3
3518,DE,3
3519,FR,6
3520,ZH,20
3521,FR,6
3522,ES,4
3523,RU,16
3524,DE,3
3525,DE,3
3526,DE,3
3527,RU,16
3528,FR,6
3529,RU,16
3530,IT,8
3531,FI,5
3532,ES,4
3533,ZH,20
3534,ZH,20
3535,FR,6
3536,RU,16
3537,FR,6
3538,RU,16
3539,DE,3
3540,ES,4
3541,NO,12
3542,FR,6
3543,ES,4
3544,TH,18
3545,FR,6
3546,PL,14
3547,PT,15
3548,FR,6
3549,DE,3
3550,JA,9
3551,DE,3
3552,NL,11
3553,DE,3
3554,DE,3
3555,FI,5
3556,DE,3
3557,FR,6
3558,PT,15
3559,ES,4
3560,FR,6
3561,ES,4
3562,DE,3
3563,DE,3
3564,ES,4
3565,RU,16
3566,FR,6
3567,ES,4
3568,DE,3
3569,FR,6
3570,ES,4
3571,FR,6
3572,RU,16
3573,FR,6
3574,HU,7
3575,PT,15
3576,FR,6
3577,ES,4
3578,NL,11
3579,ZH,20
3580,ZH,20
3581,PT,15
