i,j,x
3898,2527,TRUE
4019,2527,TRUE
1926,2529,TRUE
1934,2532,TRUE
2641,2532,TRUE
179,2533,TRUE
1337,2533,TRUE
1442,2533,TRUE
46,2536,TRUE
2130,2536,TRUE
2965,2539,TRUE
3807,2539,TRUE
1085,2543,TRUE
3529,2544,TRUE
2548,2545,TRUE
2545,2548,TRUE
2550,2549,TRUE
2549,2550,TRUE
1014,2553,TRUE
1715,2553,TRUE
1798,2553,TRUE
2180,2553,TRUE
2186,2553,TRUE
2418,2553,TRUE
3971,2553,TRUE
468,2554,TRUE
2558,2554,TRUE
433,2555,TRUE
609,2555,TRUE
1878,2556,TRUE
43,2557,TRUE
678,2557,TRUE
839,2557,TRUE
1243,2557,TRUE
1982,2557,TRUE
1712,2558,TRUE
2554,2558,TRUE
168,2559,TRUE
556,2559,TRUE
1505,2559,TRUE
868,2560,TRUE
1074,2560,TRUE
2788,2560,TRUE
3254,2560,TRUE
3569,2560,TRUE
194,2561,TRUE
2102,2561,TRUE
2301,2561,TRUE
3021,2561,TRUE
201,2563,TRUE
3177,2563,TRUE
2290,2567,TRUE
415,2569,TRUE
2319,2569,TRUE
2320,2569,TRUE
2321,2569,TRUE
2462,2569,TRUE
2776,2569,TRUE
3178,2569,TRUE
3115,2570,TRUE
1524,2573,TRUE
1860,2574,TRUE
2756,2574,TRUE
971,2575,TRUE
1715,2575,TRUE
1957,2576,TRUE
1973,2576,TRUE
3987,2577,TRUE
4042,2577,TRUE
3338,2578,TRUE
3781,2578,TRUE
1405,2579,TRUE
2236,2580,TRUE
1016,2581,TRUE
124,2583,TRUE
2253,2583,TRUE
1461,2584,TRUE
1462,2584,TRUE
1651,2586,TRUE
971,2587,TRUE
1489,2587,TRUE
1600,2587,TRUE
1912,2587,TRUE
2026,2587,TRUE
2314,2587,TRUE
2356,2587,TRUE
2770,2587,TRUE
3180,2587,TRUE
1281,2590,TRUE
1195,2591,TRUE
3706,2591,TRUE
1686,2595,TRUE
1014,2596,TRUE
2257,2596,TRUE
2324,2596,TRUE
2496,2596,TRUE
2676,2596,TRUE
3909,2596,TRUE
1718,2598,TRUE
1853,2598,TRUE
3054,2599,TRUE
3507,2600,TRUE
5,2603,TRUE
464,2603,TRUE
643,2603,TRUE
975,2603,TRUE
1293,2603,TRUE
2301,2603,TRUE
2688,2603,TRUE
2815,2603,TRUE
3025,2603,TRUE
3045,2603,TRUE
1360,2604,TRUE
2416,2604,TRUE
1112,2605,TRUE
144,2606,TRUE
978,2606,TRUE
2144,2606,TRUE
2369,2606,TRUE
67,2609,TRUE
1628,2609,TRUE
1016,2611,TRUE
1661,2611,TRUE
2418,2611,TRUE
3153,2611,TRUE
466,2612,TRUE
1107,2612,TRUE
1426,2613,TRUE
1613,2613,TRUE
1964,2618,TRUE
3998,2618,TRUE
124,2624,TRUE
2625,2624,TRUE
124,2625,TRUE
2624,2625,TRUE
1615,2627,TRUE
1066,2628,TRUE
3703,2628,TRUE
3704,2628,TRUE
1181,2629,TRUE
3603,2629,TRUE
1342,2630,TRUE
1480,2630,TRUE
2276,2630,TRUE
2314,2630,TRUE
483,2632,TRUE
1023,2632,TRUE
2301,2632,TRUE
3699,2632,TRUE
3880,2634,TRUE
2701,2635,TRUE
1364,2636,TRUE
1621,2636,TRUE
3961,2636,TRUE
1169,2637,TRUE
1934,2639,TRUE
1548,2640,TRUE
2532,2641,TRUE
1568,2642,TRUE
1804,2642,TRUE
2884,2642,TRUE
2893,2642,TRUE
624,2643,TRUE
3270,2643,TRUE
3524,2643,TRUE
2975,2644,TRUE
3823,2644,TRUE
1742,2645,TRUE
1715,2646,TRUE
4,2647,TRUE
340,2647,TRUE
162,2648,TRUE
2195,2649,TRUE
1483,2650,TRUE
2301,2650,TRUE
2489,2650,TRUE
3543,2652,TRUE
140,2653,TRUE
600,2656,TRUE
1385,2657,TRUE
2299,2657,TRUE
2482,2657,TRUE
3747,2657,TRUE
2175,2660,TRUE
89,2662,TRUE
724,2662,TRUE
1362,2662,TRUE
2030,2662,TRUE
3924,2662,TRUE
467,2663,TRUE
1710,2663,TRUE
1837,2664,TRUE
1838,2664,TRUE
1984,2667,TRUE
2668,2667,TRUE
2667,2668,TRUE
218,2669,TRUE
1043,2669,TRUE
1940,2669,TRUE
2287,2669,TRUE
2324,2669,TRUE
2436,2669,TRUE
2680,2669,TRUE
3899,2669,TRUE
1300,2670,TRUE
1315,2670,TRUE
1336,2671,TRUE
2024,2671,TRUE
2036,2671,TRUE
2087,2671,TRUE
2238,2671,TRUE
2951,2672,TRUE
1528,2675,TRUE
2324,2676,TRUE
2496,2676,TRUE
2596,2676,TRUE
2976,2677,TRUE
1499,2679,TRUE
3137,2679,TRUE
1043,2680,TRUE
1438,2680,TRUE
1455,2680,TRUE
2253,2680,TRUE
2324,2680,TRUE
2496,2680,TRUE
2669,2680,TRUE
2256,2681,TRUE
3154,2681,TRUE
1492,2682,TRUE
2838,2682,TRUE
1226,2683,TRUE
3791,2683,TRUE
2314,2684,TRUE
124,2687,TRUE
154,2687,TRUE
502,2687,TRUE
1016,2687,TRUE
1438,2687,TRUE
1882,2687,TRUE
1996,2687,TRUE
2068,2687,TRUE
2411,2687,TRUE
975,2688,TRUE
1016,2688,TRUE
1438,2688,TRUE
2603,2688,TRUE
1767,2690,TRUE
1043,2692,TRUE
1884,2692,TRUE
2324,2692,TRUE
2279,2694,TRUE
1298,2697,TRUE
1513,2697,TRUE
2511,2697,TRUE
1832,2698,TRUE
2022,2698,TRUE
2433,2698,TRUE
146,2699,TRUE
706,2699,TRUE
1438,2699,TRUE
2377,2699,TRUE
2411,2699,TRUE
2635,2701,TRUE
2069,2702,TRUE
2713,2702,TRUE
3301,2703,TRUE
1420,2706,TRUE
2921,2706,TRUE
2411,2707,TRUE
1455,2708,TRUE
1827,2708,TRUE
1990,2708,TRUE
2473,2709,TRUE
1361,2710,TRUE
156,2711,TRUE
975,2711,TRUE
1350,2711,TRUE
2411,2711,TRUE
2069,2713,TRUE
2702,2713,TRUE
1455,2714,TRUE
2513,2715,TRUE
1196,2716,TRUE
4008,2718,TRUE
1763,2722,TRUE
2275,2722,TRUE
2436,2722,TRUE
3143,2722,TRUE
3307,2723,TRUE
3023,2725,TRUE
1014,2726,TRUE
2301,2726,TRUE
3132,2726,TRUE
1483,2728,TRUE
1043,2729,TRUE
1884,2729,TRUE
2324,2729,TRUE
2496,2729,TRUE
363,2730,TRUE
1361,2730,TRUE
1420,2730,TRUE
2125,2730,TRUE
2167,2730,TRUE
2953,2730,TRUE
194,2731,TRUE
1524,2731,TRUE
1957,2731,TRUE
3983,2731,TRUE
1404,2732,TRUE
548,2733,TRUE
1369,2733,TRUE
1972,2733,TRUE
2026,2733,TRUE
2408,2733,TRUE
2809,2733,TRUE
2936,2733,TRUE
3212,2733,TRUE
194,2737,TRUE
1429,2737,TRUE
2929,2737,TRUE
194,2738,TRUE
89,2740,TRUE
445,2740,TRUE
1014,2740,TRUE
1533,2740,TRUE
693,2741,TRUE
1429,2741,TRUE
3093,2741,TRUE
194,2743,TRUE
2101,2743,TRUE
3165,2743,TRUE
3237,2743,TRUE
1367,2746,TRUE
1689,2746,TRUE
3987,2746,TRUE
49,2747,TRUE
1524,2747,TRUE
3849,2749,TRUE
2435,2750,TRUE
1176,2751,TRUE
1801,2755,TRUE
1860,2756,TRUE
2263,2756,TRUE
2574,2756,TRUE
3236,2757,TRUE
1925,2758,TRUE
1405,2759,TRUE
1959,2759,TRUE
1972,2759,TRUE
2004,2759,TRUE
3790,2761,TRUE
1311,2762,TRUE
1587,2763,TRUE
465,2764,TRUE
230,2765,TRUE
438,2765,TRUE
551,2765,TRUE
1510,2765,TRUE
2792,2765,TRUE
1862,2766,TRUE
2263,2767,TRUE
1016,2769,TRUE
1444,2769,TRUE
971,2770,TRUE
1451,2770,TRUE
2014,2770,TRUE
2073,2770,TRUE
2587,2770,TRUE
1244,2771,TRUE
3671,2772,TRUE
1401,2773,TRUE
2319,2776,TRUE
2320,2776,TRUE
2569,2776,TRUE
885,2777,TRUE
3700,2777,TRUE
415,2779,TRUE
2059,2780,TRUE
2060,2780,TRUE
1364,2782,TRUE
65,2785,TRUE
2560,2788,TRUE
3814,2789,TRUE
2803,2791,TRUE
2810,2791,TRUE
230,2792,TRUE
2419,2792,TRUE
2765,2792,TRUE
1783,2793,TRUE
194,2794,TRUE
1401,2794,TRUE
1961,2794,TRUE
2087,2796,TRUE
2798,2797,TRUE
2920,2797,TRUE
2797,2798,TRUE
2920,2798,TRUE
2158,2799,TRUE
3220,2799,TRUE
2488,2800,TRUE
3681,2800,TRUE
236,2801,TRUE
706,2801,TRUE
2411,2801,TRUE
2454,2801,TRUE
3141,2801,TRUE
3182,2801,TRUE
1469,2803,TRUE
2791,2803,TRUE
2034,2804,TRUE
1634,2805,TRUE
1580,2806,TRUE
548,2809,TRUE
1369,2809,TRUE
2733,2809,TRUE
2791,2810,TRUE
1508,2811,TRUE
2184,2812,TRUE
502,2813,TRUE
5,2815,TRUE
2603,2815,TRUE
2816,2815,TRUE
3277,2815,TRUE
2815,2816,TRUE
1495,2817,TRUE
877,2818,TRUE
1481,2819,TRUE
757,2820,TRUE
971,2820,TRUE
1450,2820,TRUE
2102,2820,TRUE
2178,2820,TRUE
2527,2820,TRUE
215,2823,TRUE
3008,2823,TRUE
24,2824,TRUE
2826,2825,TRUE
2825,2826,TRUE
3602,2827,TRUE
1285,2828,TRUE
1561,2831,TRUE
1810,2831,TRUE
2906,2835,TRUE
1354,2836,TRUE
2180,2836,TRUE
2418,2836,TRUE
226,2837,TRUE
1492,2838,TRUE
2116,2838,TRUE
2682,2838,TRUE
1940,2840,TRUE
361,2845,TRUE
856,2845,TRUE
1486,2845,TRUE
2950,2845,TRUE
1393,2846,TRUE
1393,2848,TRUE
2850,2849,TRUE
2849,2850,TRUE
433,2851,TRUE
548,2851,TRUE
2227,2851,TRUE
2289,2851,TRUE
3617,2851,TRUE
1814,2852,TRUE
683,2854,TRUE
297,2859,TRUE
346,2859,TRUE
581,2862,TRUE
2305,2872,TRUE
2354,2875,TRUE
3418,2875,TRUE
3534,2875,TRUE
3567,2875,TRUE
2147,2876,TRUE
2359,2876,TRUE
3344,2876,TRUE
3688,2876,TRUE
1742,2877,TRUE
2425,2877,TRUE
3077,2880,TRUE
1740,2881,TRUE
1122,2882,TRUE
1561,2882,TRUE
2372,2882,TRUE
1568,2884,TRUE
1804,2884,TRUE
2642,2884,TRUE
2893,2884,TRUE
396,2886,TRUE
3863,2886,TRUE
1244,2887,TRUE
2357,2887,TRUE
2437,2887,TRUE
415,2888,TRUE
643,2888,TRUE
450,2890,TRUE
528,2890,TRUE
162,2891,TRUE
2892,2891,TRUE
162,2892,TRUE
2891,2892,TRUE
1568,2893,TRUE
1804,2893,TRUE
2642,2893,TRUE
2884,2893,TRUE
2896,2895,TRUE
2895,2896,TRUE
1494,2897,TRUE
299,2899,TRUE
1084,2902,TRUE
3163,2902,TRUE
161,2903,TRUE
3595,2903,TRUE
2835,2906,TRUE
3541,2906,TRUE
470,2911,TRUE
1543,2911,TRUE
1882,2911,TRUE
3289,2912,TRUE
3608,2912,TRUE
2240,2914,TRUE
3281,2914,TRUE
3287,2914,TRUE
3471,2916,TRUE
2797,2920,TRUE
2798,2920,TRUE
2706,2921,TRUE
1885,2923,TRUE
2311,2923,TRUE
2014,2924,TRUE
2419,2924,TRUE
2450,2924,TRUE
194,2925,TRUE
1342,2925,TRUE
1400,2925,TRUE
1944,2925,TRUE
2151,2925,TRUE
2287,2925,TRUE
2301,2925,TRUE
3136,2926,TRUE
2049,2927,TRUE
2096,2927,TRUE
194,2929,TRUE
1453,2929,TRUE
2737,2929,TRUE
1365,2930,TRUE
2178,2932,TRUE
3205,2932,TRUE
1983,2933,TRUE
3166,2933,TRUE
3959,2933,TRUE
1476,2934,TRUE
1477,2934,TRUE
1777,2934,TRUE
1787,2934,TRUE
1287,2935,TRUE
1450,2935,TRUE
2004,2935,TRUE
2102,2935,TRUE
1489,2936,TRUE
2733,2936,TRUE
3163,2936,TRUE
3212,2936,TRUE
3219,2936,TRUE
2939,2938,TRUE
2938,2939,TRUE
706,2940,TRUE
856,2940,TRUE
1397,2940,TRUE
2411,2940,TRUE
2422,2940,TRUE
2950,2940,TRUE
1303,2941,TRUE
2243,2941,TRUE
2407,2941,TRUE
1400,2944,TRUE
1524,2944,TRUE
1337,2945,TRUE
1149,2946,TRUE
182,2947,TRUE
975,2948,TRUE
2068,2948,TRUE
1933,2949,TRUE
2222,2949,TRUE
856,2950,TRUE
2845,2950,TRUE
2940,2950,TRUE
2672,2951,TRUE
93,2952,TRUE
2342,2952,TRUE
2435,2952,TRUE
3883,2952,TRUE
2167,2953,TRUE
2730,2953,TRUE
218,2955,TRUE
2275,2955,TRUE
3204,2955,TRUE
1014,2956,TRUE
3199,2956,TRUE
2250,2957,TRUE
2408,2957,TRUE
3235,2957,TRUE
89,2958,TRUE
967,2959,TRUE
3315,2959,TRUE
3832,2959,TRUE
262,2962,TRUE
1363,2962,TRUE
1561,2962,TRUE
1136,2963,TRUE
166,2964,TRUE
2539,2965,TRUE
3807,2965,TRUE
1255,2967,TRUE
2484,2968,TRUE
194,2971,TRUE
1192,2971,TRUE
1966,2971,TRUE
3064,2971,TRUE
3652,2971,TRUE
54,2972,TRUE
2079,2972,TRUE
2140,2972,TRUE
3021,2972,TRUE
3919,2972,TRUE
3021,2973,TRUE
4031,2973,TRUE
4034,2974,TRUE
58,2975,TRUE
2644,2975,TRUE
3081,2975,TRUE
3480,2975,TRUE
2677,2976,TRUE
2513,2977,TRUE
1447,2978,TRUE
1798,2983,TRUE
1800,2983,TRUE
2196,2983,TRUE
2180,2991,TRUE
3521,2991,TRUE
756,2993,TRUE
831,2993,TRUE
1735,2993,TRUE
220,2995,TRUE
1730,2996,TRUE
2245,2997,TRUE
392,2999,TRUE
556,2999,TRUE
603,2999,TRUE
960,2999,TRUE
1984,2999,TRUE
3313,3005,TRUE
3007,3006,TRUE
3006,3007,TRUE
2823,3008,TRUE
1367,3010,TRUE
10,3012,TRUE
1303,3015,TRUE
120,3017,TRUE
3932,3017,TRUE
2058,3019,TRUE
194,3021,TRUE
2079,3021,TRUE
2140,3021,TRUE
2301,3021,TRUE
2561,3021,TRUE
2972,3021,TRUE
2973,3021,TRUE
2725,3023,TRUE
2603,3025,TRUE
2318,3027,TRUE
603,3031,TRUE
3066,3034,TRUE
3712,3034,TRUE
3999,3035,TRUE
4000,3035,TRUE
3694,3036,TRUE
2364,3039,TRUE
3095,3039,TRUE
2094,3041,TRUE
2603,3045,TRUE
1637,3047,TRUE
1845,3047,TRUE
1524,3050,TRUE
556,3052,TRUE
3581,3052,TRUE
325,3053,TRUE
3102,3053,TRUE
2599,3054,TRUE
3526,3054,TRUE
99,3055,TRUE
1887,3055,TRUE
1388,3056,TRUE
196,3058,TRUE
2526,3059,TRUE
195,3061,TRUE
551,3061,TRUE
1016,3061,TRUE
1826,3061,TRUE
3153,3061,TRUE
3182,3061,TRUE
194,3063,TRUE
1966,3064,TRUE
2971,3064,TRUE
3652,3064,TRUE
3034,3066,TRUE
3712,3066,TRUE
1951,3067,TRUE
3068,3067,TRUE
3067,3068,TRUE
325,3069,TRUE
2152,3070,TRUE
2072,3074,TRUE
2079,3075,TRUE
1959,3076,TRUE
1766,3077,TRUE
2880,3077,TRUE
3078,3077,TRUE
1766,3078,TRUE
3077,3078,TRUE
58,3081,TRUE
2975,3081,TRUE
1342,3082,TRUE
600,3084,TRUE
648,3084,TRUE
896,3084,TRUE
1450,3085,TRUE
2004,3085,TRUE
2058,3085,TRUE
2106,3085,TRUE
2436,3085,TRUE
3139,3085,TRUE
1678,3087,TRUE
3375,3089,TRUE
3735,3089,TRUE
1991,3091,TRUE
2331,3092,TRUE
3487,3092,TRUE
693,3093,TRUE
1429,3093,TRUE
2741,3093,TRUE
2019,3094,TRUE
2260,3094,TRUE
2364,3095,TRUE
3039,3095,TRUE
415,3096,TRUE
1064,3096,TRUE
71,3100,TRUE
233,3100,TRUE
325,3100,TRUE
1673,3100,TRUE
1674,3100,TRUE
1817,3100,TRUE
3602,3101,TRUE
325,3102,TRUE
3053,3102,TRUE
1808,3105,TRUE
1232,3106,TRUE
1675,3106,TRUE
1721,3107,TRUE
162,3112,TRUE
730,3112,TRUE
2570,3115,TRUE
551,3116,TRUE
194,3119,TRUE
1405,3119,TRUE
2004,3119,TRUE
3979,3119,TRUE
3604,3120,TRUE
1014,3123,TRUE
1401,3123,TRUE
1801,3123,TRUE
1860,3123,TRUE
1960,3123,TRUE
2287,3123,TRUE
1303,3124,TRUE
2180,3125,TRUE
2440,3125,TRUE
239,3126,TRUE
2300,3127,TRUE
2496,3127,TRUE
3229,3127,TRUE
2004,3128,TRUE
1138,3129,TRUE
1789,3131,TRUE
124,3132,TRUE
159,3132,TRUE
250,3132,TRUE
1014,3132,TRUE
1486,3132,TRUE
1801,3132,TRUE
1844,3132,TRUE
2180,3132,TRUE
2301,3132,TRUE
2726,3132,TRUE
3170,3132,TRUE
3223,3132,TRUE
3305,3132,TRUE
2236,3133,TRUE
2300,3133,TRUE
2379,3134,TRUE
3136,3135,TRUE
2926,3136,TRUE
3135,3136,TRUE
1499,3137,TRUE
2679,3137,TRUE
464,3138,TRUE
1429,3138,TRUE
3085,3139,TRUE
1358,3140,TRUE
706,3141,TRUE
2411,3141,TRUE
2801,3141,TRUE
2722,3143,TRUE
2301,3145,TRUE
3150,3149,TRUE
3149,3150,TRUE
2004,3151,TRUE
2522,3151,TRUE
245,3152,TRUE
124,3153,TRUE
142,3153,TRUE
195,3153,TRUE
222,3153,TRUE
1015,3153,TRUE
1016,3153,TRUE
1661,3153,TRUE
1784,3153,TRUE
1822,3153,TRUE
1902,3153,TRUE
2611,3153,TRUE
3061,3153,TRUE
3203,3153,TRUE
551,3154,TRUE
1825,3154,TRUE
1873,3154,TRUE
2681,3154,TRUE
3207,3154,TRUE
1974,3155,TRUE
2001,3155,TRUE
2177,3155,TRUE
3160,3159,TRUE
3205,3159,TRUE
3313,3159,TRUE
49,3160,TRUE
1524,3160,TRUE
2259,3160,TRUE
3159,3160,TRUE
154,3162,TRUE
706,3162,TRUE
1014,3162,TRUE
1364,3162,TRUE
1084,3163,TRUE
1176,3163,TRUE
2902,3163,TRUE
2936,3163,TRUE
1364,3164,TRUE
1397,3164,TRUE
194,3165,TRUE
2743,3165,TRUE
3237,3165,TRUE
1983,3166,TRUE
2933,3166,TRUE
1369,3167,TRUE
2063,3167,TRUE
1486,3170,TRUE
1801,3170,TRUE
3132,3170,TRUE
1332,3171,TRUE
3178,3171,TRUE
1923,3173,TRUE
2416,3173,TRUE
1014,3175,TRUE
1391,3175,TRUE
1288,3177,TRUE
1436,3177,TRUE
2563,3177,TRUE
1332,3178,TRUE
2569,3178,TRUE
3171,3178,TRUE
1600,3180,TRUE
2587,3180,TRUE
236,3182,TRUE
1375,3182,TRUE
1402,3182,TRUE
1860,3182,TRUE
1974,3182,TRUE
2301,3182,TRUE
2418,3182,TRUE
2419,3182,TRUE
2454,3182,TRUE
2801,3182,TRUE
3061,3182,TRUE
360,3185,TRUE
1639,3189,TRUE
323,3190,TRUE
2474,3190,TRUE
193,3193,TRUE
3197,3196,TRUE
3196,3197,TRUE
41,3198,TRUE
2102,3198,TRUE
1014,3199,TRUE
2956,3199,TRUE
208,3200,TRUE
1826,3200,TRUE
195,3203,TRUE
1016,3203,TRUE
1661,3203,TRUE
3153,3203,TRUE
2955,3204,TRUE
2932,3205,TRUE
3159,3205,TRUE
3313,3205,TRUE
2383,3206,TRUE
551,3207,TRUE
1016,3207,TRUE
1823,3207,TRUE
1825,3207,TRUE
3154,3207,TRUE
2030,3210,TRUE
1972,3212,TRUE
2733,3212,TRUE
2936,3212,TRUE
2254,3213,TRUE
2076,3216,TRUE
2077,3216,TRUE
1631,3218,TRUE
37,3219,TRUE
1489,3219,TRUE
2936,3219,TRUE
2158,3220,TRUE
2799,3220,TRUE
3222,3221,TRUE
3221,3222,TRUE
2180,3223,TRUE
3132,3223,TRUE
2241,3224,TRUE
793,3225,TRUE
2244,3225,TRUE
1378,3226,TRUE
1443,3226,TRUE
3228,3227,TRUE
3227,3228,TRUE
3127,3229,TRUE
1729,3231,TRUE
2003,3231,TRUE
2384,3231,TRUE
3232,3231,TRUE
2384,3232,TRUE
3231,3232,TRUE
2250,3235,TRUE
2408,3235,TRUE
2957,3235,TRUE
2757,3236,TRUE
120,3237,TRUE
194,3237,TRUE
1332,3237,TRUE
2743,3237,TRUE
3165,3237,TRUE
1524,3238,TRUE
2241,3238,TRUE
2264,3238,TRUE
2527,3238,TRUE
3898,3238,TRUE
4019,3238,TRUE
2004,3240,TRUE
2267,3240,TRUE
251,3242,TRUE
1344,3242,TRUE
1329,3248,TRUE
318,3249,TRUE
327,3249,TRUE
3254,3249,TRUE
1014,3251,TRUE
3254,3253,TRUE
318,3254,TRUE
2560,3254,TRUE
3249,3254,TRUE
3253,3254,TRUE
428,3256,TRUE
1706,3256,TRUE
2346,3259,TRUE
1159,3262,TRUE
3264,3263,TRUE
3263,3264,TRUE
325,3267,TRUE
776,3267,TRUE
2176,3268,TRUE
1984,3269,TRUE
3472,3269,TRUE
2643,3270,TRUE
1327,3271,TRUE
1237,3273,TRUE
118,3275,TRUE
2346,3276,TRUE
2815,3277,TRUE
1774,3278,TRUE
1571,3280,TRUE
2240,3281,TRUE
2914,3281,TRUE
3282,3281,TRUE
3287,3281,TRUE
3281,3282,TRUE
14,3283,TRUE
1882,3283,TRUE
1721,3284,TRUE
1327,3285,TRUE
2240,3287,TRUE
2914,3287,TRUE
3281,3287,TRUE
2912,3289,TRUE
3529,3290,TRUE
528,3292,TRUE
772,3292,TRUE
2209,3292,TRUE
2220,3292,TRUE
1737,3295,TRUE
3599,3295,TRUE
3600,3295,TRUE
643,3297,TRUE
215,3298,TRUE
178,3299,TRUE
3300,3299,TRUE
178,3300,TRUE
3299,3300,TRUE
2703,3301,TRUE
1587,3302,TRUE
3619,3302,TRUE
125,3304,TRUE
2301,3305,TRUE
3132,3305,TRUE
15,3306,TRUE
1204,3306,TRUE
2723,3307,TRUE
2223,3310,TRUE
459,3311,TRUE
3867,3312,TRUE
3005,3313,TRUE
3159,3313,TRUE
3205,3313,TRUE
584,3315,TRUE
967,3315,TRUE
2959,3315,TRUE
3832,3315,TRUE
1718,3317,TRUE
3516,3317,TRUE
877,3318,TRUE
2269,3318,TRUE
883,3319,TRUE
643,3321,TRUE
3560,3321,TRUE
776,3323,TRUE
1982,3325,TRUE
995,3327,TRUE
384,3328,TRUE
569,3329,TRUE
1713,3330,TRUE
3476,3333,TRUE
1527,3335,TRUE
25,3336,TRUE
43,3336,TRUE
2578,3338,TRUE
3781,3338,TRUE
556,3340,TRUE
2169,3342,TRUE
2876,3344,TRUE
3688,3344,TRUE
1169,3347,TRUE
79,3348,TRUE
3590,3348,TRUE
3598,3352,TRUE
3868,3353,TRUE
1641,3354,TRUE
1832,3354,TRUE
2022,3354,TRUE
2401,3354,TRUE
1888,3355,TRUE
1561,3357,TRUE
1771,3358,TRUE
3797,3359,TRUE
47,3360,TRUE
1561,3361,TRUE
2050,3363,TRUE
3690,3363,TRUE
1723,3368,TRUE
3370,3369,TRUE
3369,3370,TRUE
3740,3374,TRUE
3089,3375,TRUE
53,3384,TRUE
3385,3384,TRUE
53,3385,TRUE
311,3385,TRUE
939,3385,TRUE
1325,3385,TRUE
3384,3385,TRUE
323,3389,TRUE
931,3392,TRUE
92,3398,TRUE
689,3398,TRUE
355,3400,TRUE
2118,3403,TRUE
1229,3405,TRUE
511,3406,TRUE
3905,3412,TRUE
831,3416,TRUE
4,3417,TRUE
1074,3418,TRUE
2354,3418,TRUE
2875,3418,TRUE
640,3422,TRUE
585,3428,TRUE
900,3428,TRUE
1325,3428,TRUE
975,3451,TRUE
1043,3451,TRUE
2427,3451,TRUE
513,3458,TRUE
148,3459,TRUE
1537,3459,TRUE
2338,3459,TRUE
2512,3464,TRUE
2297,3465,TRUE
3809,3465,TRUE
470,3466,TRUE
792,3466,TRUE
1230,3466,TRUE
3597,3467,TRUE
1856,3468,TRUE
2916,3471,TRUE
1984,3472,TRUE
3269,3472,TRUE
330,3473,TRUE
1786,3473,TRUE
3551,3473,TRUE
1801,3474,TRUE
3333,3476,TRUE
1170,3478,TRUE
1359,3478,TRUE
1014,3479,TRUE
3578,3479,TRUE
3579,3479,TRUE
58,3480,TRUE
2975,3480,TRUE
960,3484,TRUE
1124,3484,TRUE
2001,3484,TRUE
1671,3486,TRUE
1683,3486,TRUE
3717,3486,TRUE
3752,3486,TRUE
2331,3487,TRUE
3092,3487,TRUE
194,3488,TRUE
1964,3491,TRUE
2079,3491,TRUE
2016,3492,TRUE
2502,3493,TRUE
2511,3493,TRUE
2390,3494,TRUE
1208,3495,TRUE
853,3496,TRUE
1187,3496,TRUE
1252,3496,TRUE
3874,3496,TRUE
149,3501,TRUE
391,3503,TRUE
732,3503,TRUE
1476,3504,TRUE
2068,3504,TRUE
983,3505,TRUE
1176,3505,TRUE
2600,3507,TRUE
2068,3508,TRUE
2069,3508,TRUE
194,3510,TRUE
1332,3510,TRUE
2054,3510,TRUE
3763,3510,TRUE
3525,3511,TRUE
3513,3512,TRUE
3512,3513,TRUE
1016,3515,TRUE
1718,3516,TRUE
3317,3516,TRUE
3518,3517,TRUE
3517,3518,TRUE
3524,3519,TRUE
2180,3521,TRUE
2991,3521,TRUE
2643,3524,TRUE
3519,3524,TRUE
3511,3525,TRUE
3054,3526,TRUE
2544,3529,TRUE
3290,3529,TRUE
1718,3532,TRUE
3533,3532,TRUE
3532,3533,TRUE
3571,3533,TRUE
2875,3534,TRUE
3567,3534,TRUE
157,3535,TRUE
2152,3538,TRUE
3539,3538,TRUE
2152,3539,TRUE
3538,3539,TRUE
2906,3541,TRUE
2652,3543,TRUE
2102,3544,TRUE
712,3546,TRUE
2072,3547,TRUE
3548,3547,TRUE
3547,3548,TRUE
1892,3549,TRUE
330,3551,TRUE
1786,3551,TRUE
3473,3551,TRUE
877,3552,TRUE
776,3554,TRUE
3556,3555,TRUE
3555,3556,TRUE
2427,3557,TRUE
643,3560,TRUE
3321,3560,TRUE
474,3561,TRUE
423,3563,TRUE
1709,3563,TRUE
1710,3563,TRUE
3588,3563,TRUE
3565,3564,TRUE
3564,3565,TRUE
78,3566,TRUE
2301,3566,TRUE
2875,3567,TRUE
3534,3567,TRUE
2560,3569,TRUE
1181,3570,TRUE
3533,3571,TRUE
983,3575,TRUE
708,3576,TRUE
1307,3576,TRUE
3479,3578,TRUE
3579,3578,TRUE
3479,3579,TRUE
3578,3579,TRUE
3052,3581,TRUE
3583,3582,TRUE
3582,3583,TRUE
110,3585,TRUE
975,3586,TRUE
975,3587,TRUE
3563,3588,TRUE
3348,3590,TRUE
856,3592,TRUE
2068,3593,TRUE
43,3594,TRUE
2376,3594,TRUE
2903,3595,TRUE
3467,3597,TRUE
3352,3598,TRUE
3295,3599,TRUE
3600,3599,TRUE
3295,3600,TRUE
3599,3600,TRUE
2827,3602,TRUE
3101,3602,TRUE
1181,3603,TRUE
2629,3603,TRUE
3120,3604,TRUE
1468,3605,TRUE
2301,3607,TRUE
2912,3608,TRUE
384,3610,TRUE
1515,3612,TRUE
433,3617,TRUE
548,3617,TRUE
2227,3617,TRUE
2289,3617,TRUE
2851,3617,TRUE
528,3618,TRUE
1587,3619,TRUE
3302,3619,TRUE
3621,3620,TRUE
3620,3621,TRUE
3727,3622,TRUE
3751,3625,TRUE
1775,3626,TRUE
3,3627,TRUE
1184,3627,TRUE
2354,3627,TRUE
214,3632,TRUE
1126,3636,TRUE
